text,rating
لم تعجبنى ولم يعجبنى ايضا استخدام الكاتبه لالفاظ عاميه بحته حتى ان بعض الكلمات استعصت على فى قراءتها,negative
الرواية لا بأس بها فكرتها بشكل أساسي رائعة و لكنني أحسست أن الكاتب لم يوفها حقها بشكل كامل,negative
لا اعرف لماذا ولكن قصص بهاء طاهر القصيره تبدو لى غريبه جدا ولا استطيع تذوقها,negative
هذا الكتاب مكتوب بطريقة شديدة الصعوبة والالفاظ بداخلة تحتاج لمتعمقين فى الصوفية لا انصح بشرائة رغم المحتوى القيم,negative
في رأيي المتواضع انها أقل من المستوي المعهود لد.أحمد خالد توفيق ومملة في مجملها الي حد كبير,negative
أنهيته بشق الأنفس! ، لم يعجبني . تعبيرات مكررة ، اقتباسات ، وتشبيهات لا داعي لها لم أشعر بمشاعر الكاتب والحب الذي يصفه أبداً ليته يكتب حقاً,negative
بصراحة انا لست من عشاق الرواية . ولكن قريتها علشان الضجة الاعلامية اللي جات بعد صدور الكتاب ومن وجهة نظري المتواضعة جدا .اخذ ضجة اكثر مما يستاهل,negative
كمية سخافة طلعت بكتاب . استغرب كلام غازي الله يرحمه عن الكتاب ! واستغرب ارقام مدارك عن بيع الكتاب ! سواليف سخيفة بواسطة من احدهم طلعت بكتاب,negative
كتاب جيد نوعاً ما. لكن لم يرق لي، توقعت شيئاً مختلفاً و تمنيت أن يتغير عنوان الكتاب إلى الأدب العربي وجهة نظر يابانية.,negative
باختصار: لا تستهويني الروايات التي يعرض بها الكاتب فِكره أو وقائع تاريخية على شكل مقالات وينسى الأحداث. هذا مريع جدًا. مباشرة منفرة.,negative
مجرد كتاب للتسلية ليس اكثر من وجهة نظرى والافكار اللى فيه معظمها لايميل الى الواقعية,negative
الغرفه واسعه لكن في الغرفه ليس مجانا . الشقه واسعه والتكييف ممتاز. الأثاث قديم و خروج الماء من دوراة المياه,Neutral
العرض في مخالف للسعر الحقيقي في الفندق . تعدد المطاعم والمقاهي والملاهي. السعر مخالف لما حجزته عن طريق ال,Neutral
مقبول. . رجل الامن تعامله جدا سيئو المسبح صيانة و الانوار الخارجية للفندق وللحديقة مغلقة والظلام بكل مكان خارج الفندق,Neutral
ممتاز لكن الموقع سيئ . الفندق جديد ونظيف والديكور عصري. الموقع في نهاية الجي بي ار بعيد عن الخدمات نوعا ما,Neutral
حسن. النظافهالهدوءالترتيب الاثاث. الافطار غير متوفر .. المطعم اسعاره غاليه جدا.... دخول الفتيات من خارج الفندق الي غرف الشباب وممارسه الرذيله .. للاسف,Neutral
مقبول. القيمة فقط. الفندق بعيد جدا عن محطة المتروالثلاجة لاتعمل وتم اخبارهم اكثر من مره ولم يتم اصلاحها,Neutral
أفضل مافيه موقعه . الإفطار عادي جدا و السرير غير مريح. الثلاجة فارغة لايوجد أدوات فندقيه للنظافة مثل الفرشه والمعجون والمشط والشبشب,Neutral
مقبول. . تعامل الاستقبال جدا سئ وخاصة واحد اسمه كليم يتعامل بفوقيه وكانه هو اللي يدفع فلوس للمستأجر,Neutral
متوسط المستوى . حوض السباحة الداخلي. الشاطي الرملي يحتاج عناية اكثر الواقع غير الصور الموجودة بالبوكنج,Neutral
انصحكم به . ممتاز من ناحية الهدوء والنظافة لكن بشكل عام مرضي. النت لايصل لغرفة النوم الداخلية والخدمة تتاخر عند الطلب وطراز الفندق مر عليه سنوات,Neutral
شقة أقرب بأن تكون فندق . الخدمه جيده والنت. النظافة حيث كانت توجد رائحة سيئة لشق . وا فطار متواضع جدا ، بل إنه حركه تسويقية فقط .,Neutral
جميله لولا الإزعاج على التلفون من قبل موظفي الاستقبال. . كان الافطارجيد والنظافة جيدجدا. ازعاج موظف الاستقبال فيمايخص التجديد لم يكن بالأسلوب المثالي,Neutral
الرواية كتداخل احداث لذيذه. لكن اللي مش عجبني فيها. كم السباب و الشتائم اللي فيها. حسيت انه في مبالغه,Neutral
مرضي. . الفندق لاباس فية بس لا خدمات ولا نت ولاى شي غسالة خربانة وووو,Neutral
الكتاب متفاوت من ناحية الطرح . جزئيات حسيتها تكرار بألفاظ متشابهة وبشكل ممل. وجزء ماتمنيته ينتهي . ككل الكتاب جيد,Neutral
توقعت أفضل مما وجدت...النهاية أعجبتني، ولكن في كثير من الأحيان أحسست أن الكاتب لم يمسك خيوط الرواية بإحكام.,Neutral
العرض يغريك تحجز لليله . اعجبني سعر عرض بوكنق لليله. الاثاث قديم بصراحه ماكأنه فندق خمس نجوم تقييمي له ثلاث نجوم,Neutral
الموقع . سهولة الاجراءات القيمه جيده وكذلك الموقع. نظافه الشقه ضعيفه وخاصة دورات المياه النت سيء جدا,Neutral
مرضي. الموقع جيد توافر مواقف سيارات. بحتاج لتجديد الفوط وتجديد حمام السباحة . موقف السيارات ضيق قليلا,Neutral
مناسب ليومين بس . الموقع الأمان عالي. مستوى الشقق أقل من أربع نجوم بكثيرالأثاث قديم,Neutral
هذا الكتاب يعلمك كيف تصبح شخص لطيفا فقط وتتخلى عن أعباء تفرضها على نفسك .. وهذا أفضل لك ولمن حولك,Neutral
يوما بعد يوم تدرك أنها ام تحتفظ بشىء مما تعلمته طوال حياتها سوى القراءة والكتابة : . شكرا :,Neutral
تجربة لمرة واحدة ولن اعيدها . الفندق نظيف والغرف هادئة نسبيا. لا طعام في الفندق نهائيا الا للعشاءلا يوجد خدمة ايصال من والى المطار نهائيا طاقم العمل غير متعاون للأسف,Neutral
مرضي. قربه من كثر من الاماكن مناسبه لهل الطبخ. تاخير في تسجيل الدخول و الخروج و تفضيلهم التعامل مع الاجانب,Neutral
ملل . لم أكمل ربع الرواية ... أسلوبها ممل... لكن لربما أعيد المحاولة بالنسخة الانجليزية,Neutral
تعرفت فيه على البوشناق وسياسة البوسنه والهرسك. وعدوهم الصرب والكروات. وعلى شخصية مسلمة كانت عاكس جيد للمسلمين,Neutral
جيد . نظافة الغزف وتعامل العاملين. عزل الصوت بين الغرف وبين الممرات ضعيف جدا وكل شىء مسموع بل مزعج,Neutral
مرضي. قرب من الحرم والخروج سهل من المنطقة المركزية. موظف الاستقبال رفض ادفع بالبطاقة قال روح الصرافة واللي بعدي سحب له بالبطاقة . موظفين غير بشوشين والتاخر في تقديم الخدمات,Neutral
مرضي. . أحط حقت التنظيف على الباب من الساعه الصباح ما يجون الا الساعه ب أليل,Neutral
مكان جيد نوعا ما . المكان والواي فاي. المشروب الترحيبي هو عبارة عن قهوة ولكنها لاتستحق الذكر لانها غير جيدة وغير مقبولك,Neutral
موظفوا الاستقبال بدون خبرة . مساحة المكان ممتازة. تاخير ميعاد استلام الغرفةالمكان لغير المدخنين و لكن به تدخيننظافة سيئة بدون مناشفالواي فاي ضعيف جدت,Neutral
ابو فارس . بشكل عام الفندق ممتاز. لايوجد مواقف للسيارات الطريق للفندق صعب جلست ساعتين حتى وصلت للفندق,Neutral
جيدة . سعة المكان النظافة الخدمة. المسبح صغير وغير عن الصور في بوكنق الواي فاي سيء السعر غالي,Neutral
فندق يصلح لاقامة يوم واحد . اعجبني الهدوء وقربه من الخدمات. الافطار لم يكن جيد,Neutral
كانت رحله جميله . . دورات المياه سيئه ولاتوجد قنوات فضائيه كافيه ولايوجد هاتف للتواصل مع الفندق,Neutral
لا بأس . لا توجد خدمات اخدم نفسك بنفسك. لا توجد مواقف لا توجد خدمة لصف السيارات لا توجد خدمة لحمل الامتعة,Neutral
استقبال دون المستوى . الافطار جيد وتوفر الموقف المجانية. الغرفة غير واسعة ومظلمة وموظفي الاستقبال غير مبالين,Neutral
مرضي. الفندق نظيف و المعامله مع الموظفين ممتازه. طلبت جناح لغير المدخنين و تفاجأت بالغرفة تملؤها رائحة الدخان,Neutral
رواية محيرة فعلا عند تقييمها. فكرة الرواية طريفه و مبتكرة و غير تقليدية ، لكن التطويل و المط الشديد في بعض أجزائها قلل من جمالها,Neutral
فندق متواضع . الواي فاي. عدم وجود مواقف طراز الفندق قديم ولايوجد غلاية ماء في الغرفة التي سكنا فيها,Neutral
مرضي. السعر والنظافة. الباص يسحب عليك في الرجعه يعني ما يكون متواجدمافيه مطعم مواقف الفندق ضيقه جدا,Neutral
جيد . الباركنات رائعه والأفطار رائع والاستقبال جيد جدا. الغرفة كانت بها رائحة والحمام لم يكن نظيف نرجوا الاهتمام من جانب النظافة وخاصة تنظيف الحمامات,Neutral
مقبول. الفندق للأمانه رائع ولكن السعر مبالغ فيه خصوصا ان موقعه بعيد نسبيا عن المواقع الحيويهالمطبخ رائع ومجهز بالكامل. السرير صغير رغم انه مزوج,Neutral
حجم الغرفة ممتاز مقابل السعر.. . الغرفة واسعه وشرحه. عدم غسل السجاد الذي في الغرفه حيث ان بقع السوائل على السجاد واضحه.,Neutral
هي حلوة وجميلة. وبرضوا خيوطها متقنة وكل حاجة. بس مش رعب اولا. ثانيا كان فيها شئ من التطويل. كان سبب اني اشعر بتكرار الاحداث,Neutral
مقبول. موقع الفندق وتوفر المواقف والاستقبال وعمال الخدمة. وجود باب للغرفة المجاورة وسماع الاصواترائحة السجائر في الغرفة,Neutral
قضينا أيام لاتنسى في العشر الأواخر بمكة المكرمة . . السعر عالي جدآ ولايتوافق مع الخدمة المقدمةصالات الأجنحة التنفيذية ضيقة,Neutral
لاول مره اقرأ في روايات السجون والمعتقلات جميله ومؤلمه. لكن بالنسبه لي اصابني الملل في بعض المواضع في كثرة طرحة للاحلام والقصص المسليه,Neutral
الكتاب جميل لعصره الا انه مفعم بالرومانسية المثالية التي لا اشهر انها تنتمي فعليا الى هذا العصر,Neutral
هو مجرد كلام .. حسيته شبه كتب التنميه البشريه .. النصائح جميلة ومفيدة لكن بسيطة ومباشرة جداا. أعتقد أنه مناسب أكثر للمبتدئات في القراءة :,Neutral
رواية نبطية جميلة، القصة أحداثها عادية، حبيت قلة الوصف فيها، مجرد أحداث، و شوية تكلمت عالمشاعر,Neutral
انهيت حجزي باكرا . الموقع ، وجود مطبخ متكامل غسالة مايكرويف ثلاجة فرن كهربائي . وجود عازل للصوة في الغرفة عن الأزعاج,Neutral
مرضي. . ان النت فقط في منطقة اللوبي اكثر الفنادق حول العالم النت متواجد في جميع مرافق الفندق والغرف وهذا عيب كبير في الفندق,Neutral
عادى. ولم افهم بعض المقالات. ولا اعرف السبب فى تفكيرى أم فى اسلوب الكاتب. ولكن لم اندم لقراءتة ربما اعود لقراءته نرة أخرى ولكن ليس ف القريب,Neutral
حسن. الفندق جميل من حيث التصميم. النظافة كانت سيئه يوجد رائحه تخمير في شرشف السرير والموكيت متسخ,Neutral
مذكرات يومية مدونة بإحساس إنساني رفيع ومشاعر راقية. يوميات تجمع بين الصور والكتابة عن مدونة للكاتبة. تعالج موضوعات متنوعة بطريقة مختلفة وبإحساس آخر وأسلوب أدبي مميز.,Neutral
كانت اقامه جميله . االافطار سرعه استجابه المغسله والمبالغه في سعر غسل الملابس. صغر الغرفه,Neutral
كانت جيدة جدا . الإفطار جيد جدا والغرفة واسعه ومريحه. خدمة صف السيارات والاستقبال ضعيف,Neutral
مقبول. . لايوجد مواقف ، واذا كلمتهم يقولن دبر نفسك ..الواي فاي ضعيف جدا ..,Neutral
مرضي. الغرفه واسعه ونظيفه والمكان بعيد عن وسط الرياض مما يمتاز بالهدوء وبوفيه الافطار جيد والمطعم كبير ومريح وطاقم الاستقبال ممتاز. ازعاج بين الغرف فقط,Neutral
كئيبة جدا : اسلوبها حلو اوي بالذات في التنقل بين الاحداث .. مش واقعية في علاقتهم كلهم ببعض بالنسبة لمجتمعنا,Neutral
جيد، لكن لايرتقي إلى مستوى الظاهرة القرآنية لمالك بن نبي كما أن الكتاب تاقص أكثر من نصف الكتاب مازال في المخطوطات لم يطبع بعد,Neutral
مجموعة أسرار ، تبدو بسيطة في مظهرها ، لكن لها تأثيرا في الحياة كبير ...,Neutral
مقبول. الموقع قريب من الكورنيش من الجهتين. المعلومات المكتوبة بموقع بوكنج غير صحيحة لا توجد مواقف مذكور مواقف مجانية الانترنت لايعمل مذكور ان الانترنت عالي السرعة,Neutral
كتاب خفيف كده. بيشرح فيه الكاتب اسباب الحاده. و قارائته و االظروف الاجتماعية في الوقت ده,Neutral
مقالات معظمها جيد يعاب عليها فقط أنها ليست بنكهة واحدة و أن اسم الكتاب ليس سوى مقالة عبقرية واحدة بدأ الكتاب بها.. و لم تشبعني من كثرة حلاوتها,Neutral
رواية بسيطة و مسلية أعجبتني النهاية و ذلك الربط بين الشيخصيات. و أن كل الحكايات التي وردت في الرواية ما هي إلا حكاية لشخص واحد,Neutral
تحتوي علي بعشض التناقضات لكنها ممتعة في المجمل حسن الجندي صاحب اسلوب روائي قوي شجعني اني اقراله روايات اخري,Neutral
مقبول. . الغرفه ضيقه الغرفه لي شخص هي نفسها لي اشخاص فقط يزيدون عدد الأسره في الغرفه,Neutral
الفندق اقرب منه الا شقق مفروشة لاباس بها ولاكن السعر مبالغ . . السعر مبالغ,Neutral
مرضي. التجهيزات والتقنيه والسعر المناسب. الاثاث يحتاج تجديد وموظفوا الاستقبال غير متعاونين والمواقف محدودة جدا,Neutral
أقل من المستوى المعتاد من مستغانمي. اتوقعت أنها تكون أحسن من كده. :/. المرة الجاية المفروض تبعد شوية عن صراعات الجزاير وبو ضيف والكلام ده,Neutral
مقبول لحد ما . الفطور والغرفه المريحة. لم يكن هناك معجون استان مياه للشرب كافيه للعدد الموجود بالغرفه السرير التالت كان غير مرسح,Neutral
مقبول. المكان والموقع جدآ رائع. لايوجد عوازل بالبرج وذلك الإستماع لأصوات الغرف المجاوره بكل وضوح وعدم الراحه داخل الشقه,Neutral
الاقامه جيده لوجود الخدمات كامله . موقع الشقق ممتاز لوجود جميع الخدمات. الاثاث متهالك وغير صالح للاقامه والنظافه ليست جيده لخدمه الغرف,Neutral
لم يضف الي شئ جديد تقريبا... لكنه منظم بشكل كبير وشامل ومفيد حتما في فهم العملية الامنية,Neutral
فندق اقل مما توقعت ولكن لابأس به مقابل ما تم دفعه . الموقع قريب من محطة الحافلات. زحام شديد على الاصنصيرات نظرا لقلتها وعدم استيعابها للنزلاء,Neutral
عادي جدا . عادي. الفندق ضيق ولايوجد سواء مصاعد فقط للنزلاء والعمال لايوجد مصعد للخدمات مما تسبب بدخول النفايات والماكولات داخل المصعد والحمام ضيق,Neutral
حسن. النظافة جيدة الهدوء . المصاعد تتأخر بعض الشيء عدم إمكانية تنزيل العفش من المواقف السعر غالي بعض الشيء مقارنة بإمكانياته وهيئته الغرف صغيرة بعض الشيء,Neutral
مرضي. شقة واسعه ، قريب جدا من محطة المترو. موظفة الاستقبال تعاملها غير مقبول ماتحسسك بالراحة كانها متفضلة عليك تلفزيون صغير جدا ..الانترنت بطيء,Neutral
هناك خيارات افضل بنفس القيمه . الفطور عادي لكن مقبولالواي فاي ممتاز. التكييف سئ ومكان الفطور والاطلاله سيئه والاضائه سيئه جداااا,Neutral
مرضي. تعامل راقي جدا من طاقم العمل قمة في الاخلاق وانجاز النزيل. النظافة عمال النظافة والمطعم يحتاجون تدريب غير مؤهلين يفتقدون المهارة والسرعة الاكل دون المستوى المطلوب,Neutral
مقبول. الديكور جميل. عمال النظافه و عمال الخدمه لم يخدموني جيدا. و عندما اشتكيت هذا الامر الى موضف الاستقبال السعودي ، دافع عنهم و لم يعتذر لي اطلاقا .,Neutral
مش حالك . لا شيء. المواقف السيارات خصوصا في وقت الحفلات لا يوجد مواقف لي زبائن الفندق,Neutral
مرتفع السعر جدا بالنسبه . موقع الفندق مميز. الفندق قديم و اثاث وفرش الغرفه مستهلك وطاقم الخدمه غير ودود خصوصا الحمالين ومسؤل مكتب تأجير السيارات,Neutral
كثرة سرد الاحداث بتؤدى الى توهان القارئ للاسف رغم القصة الجيدة لكن اسهب المؤلف فالسرد على حساب الفكرة,Neutral
رحله . الهدوء و الترتيب. الاسعار مبالغ بها بعض الشي للمكان لا يوجد به خدمات,Neutral
جيدة لان السعر نوعا ما مناسب . النظافة والرائحة وتعاون الطاقم لم يأخذوا تأمين. السخان ماكان موصل شبكته زين والهيتر خربان مايفصل وغير ذلك سلكه منجرح,Neutral
مرضي. طاقم الاستقبال جيدين النطافة كويسه الاسره مريحه. الواي فاي سيئ جدا الغرف اللي جنبنا ازعاج,Neutral
كتاب حلو فكر صعب اللي انت تلاقية في الكتب العربي مش رعب ولا كومدي بس هو خلط ناجح للاتنين,Neutral
رواية ممتعة بس حاسة انها طولت في وصف حياة ماريا ومعاناتها بعيدا عن طريقها للايمان. حاسة ان الروايه ناقصة كتيررر ومختصرة في النهاية,Neutral
القصة كانت ماشية كويس لحد من الكتاب بس حسيت النهاية اتسرع فيها و كمان نهاية غير عقلانيه بالمرة. التشويق في الرواية حلو والتفاصيل حلو. في نظري اخذ ضجة على الفاضي,Neutral
مرضي. جهاز التكيف ممتاز جدا .طاقم الإدارة والعمل متعاون. الموقع قريب نوعا ما عن الحرم ولكنه متعب جدا نه على مرتفع,Neutral
مرضي. . لا يوجد مواقف سيارات ..المدخل غريب جدا والخرائط لا تعطي مكان دقيق له ..,Neutral
لا بأس بها . مقبول. لا يتوفر مواقف للسيارات و هناك صعوبه في إيجاد مواقف قريبه,Neutral
جيد . . الهاتف لايعمل والسرير المزدوج عبارة عن سريرين مفرد وأصوات الجيران مسموعة .,Neutral
يبدو أن في مشكلة بينى و بين كتب الغزالي. هل مفروض أوصل لمستوى معين قبل ما اقرأه و لا ايه ؟. معرفش,Neutral
المجيدي مقبول . القرب من الحرم المدني وجود اسواق. النظافه المواقف ايجارالحمامات متهالكه عدم وجود مناشف,Neutral
لابأس . السعر و القرب من الحرم و راحة السرير ومواقف للسيارات. تم ملاحظة بعض الحشرات في الحمام لايوجد واي فاي في الغرف,Neutral
كتاب على فدر بساطة و جماله و ضحكه على قد ما عاوز يقول حاجه مفيدة مش مجرد ضحك صرف لكن للأسف لم يضف لي جديد و لكنه اعطاني وقت ممتع,Neutral
جيد ..فقط هناك خطأ فى الإجراءات و الدعم الفني؛ تم إضافة مديونية بسبب صعوبة الاستخدام في البداية ,neutral
جيد ولكن بعض الأحيان يوصل الطلب بارد وبعض المطاعم أسعارها غالية مقارنة بالكمية ,neutral
هوه والله حلو وتعاملهم حلو بس اللي مو حلو إن الصورة تبين شي كبير والطبيعة غير ,neutral
التطبيق يعمل بشكل جيد لكنه يحتاج إلى تحسينات في تتبع الطلب ,neutral
بشكل عام الخدمة متوسطة، لا هي ممتازة ولا سيئة، فيها مجال للتحسن ,neutral
واجهة التطبيق مقبولة، ولكن بعض الخيارات غير واضحة للمستخدم ,neutral
تجربة عادية، لم أواجه مشاكل كبيرة ولكن لم أشعر بتميّز ,neutral
أحيانًا الطلب يوصل في الوقت وأحيانًا يتأخر، حسب الزحمة ,neutral
التطبيق مفيد لكن يفتقر لبعض الميزات المهمة مثل تقييم السائق ,neutral
الأسعار جيدة في بعض المطاعم ولكن مرتفعة في أخرى ,neutral
التطبيق يحتاج تحديثات أكثر لتحسين الأداء العام ,neutral
الخدمة في معظم الأحيان جيدة ولكن الدعم يتأخر أحيانًا ,neutral
استخدمته أكثر من مرة، مرات كانت الخدمة ممتازة ومرات عادية ,neutral
السائق محترم لكن واجه مشكلة في تحديد موقعي بدقة ,neutral
التوصيل غالبًا سريع، لكن واجهت تأخير في مناسبات قليلة ,neutral
تطبيق مفيد لكن فيه بعض العيوب اللي تحتاج شغل ,neutral
فكرة التطبيق ممتازة، بس يحتاج اهتمام بالتفاصيل أكثر ,neutral
ما واجهت مشاكل كبيرة، لكن تجربة الاستخدام ممكن تكون أسهل ,neutral
جربت التطبيق وكان الأداء مستقر، بس فيه بطء بسيط ,neutral
التطبيق يغطي منطقتي بشكل جيد، لكن عدد المطاعم محدود ,neutral
تقييمي متوسط بسبب التباين في الخدمة من مرة لمرة ,neutral
خيارات الدفع متعددة وهذا شيء ممتاز، لكن واجهت مشكلة في البطاقة ,neutral
ملاحظ إن التطبيق يتحسن مع الوقت ولكن لا يزال يحتاج عمل ,neutral
سهل الاستخدام لكن أحيانًا يخرج من التطبيق فجأة ,neutral
الطلب يوصل تمام بس ما يرسل تنبيه عند الوصول ,neutral
فيه مميزات كثيرة بس المستخدم الجديد ممكن يتوه ,neutral
مرات يرسل كوبونات خصم تكون منتهية أو غير فعالة ,neutral
خدمة الدعم ممتازة أحيانًا وأحيانًا يطولون بالرد ,neutral
بعض السائقين ممتازين وبعضهم يتأخر بدون سبب ,neutral
عندي ملاحظة بسيطة على الوقت المقدر، غالبًا غير دقيق ,neutral
التطبيق فيه شغف واضح للتطوير، لكن لازال يحتاج ضبط ,neutral
تجربة مريحة غالبًا لكن لاحظت فيه بطء في أوقات الذروة ,neutral
فيه شغلات تعجبني مثل تقييم الطلب، بس ما فيه خيار لمتابعة الطلب بشكل مباشر ,neutral
مشكلتي الوحيدة إنه أحيانًا التطبيق يرفض الخصم رغم إدخاله صح ,neutral
فيه تحسن ملحوظ مقارنة بالبداية، بس الدعم الفني يحتاج تطوير ,neutral
استخدام التطبيق ممتع لكن السعر يفرق عن الواقع في بعض الأحيان ,neutral
التطبيق يؤدي الغرض لكنه ليس الأفضل مقارنة بمنافسين آخرين ,neutral
أعجبني التنظيم العام لكن فيه نواقص بسيطة تحتاج تعديل ,neutral
أحس التطبيق موجه لفئة معينة، خيارات محدودة في منطقتي ,neutral
خدمة التوصيل تعتمد على المطعم أكثر من التطبيق نفسه ,neutral
بشكل عام مقبول، فيه مجال كبير للتطوير وتحسين الجودة ,neutral
مرات أحصل خصم ممتاز ومرات ما يكون فيه عروض ,neutral
تجربتي محايدة، لا أنصح ولا أحذر، يعتمد على توقيت الطلب ,neutral
فيه تحسينات واضحة في آخر نسخة لكن لازال فيه مشاكل ,neutral
واجهت صعوبة مرة وحدة فقط في التواصل مع السائق ,neutral
مش دايمًا يكون السعر في التطبيق هو نفسه عند التوصيل ,neutral
شغلة حلوة إنهم يرسلون تقييم بعد كل طلب، لكن ما في تفاعل حقيقي معه ,neutral
مرات يوصلني الطلب ناقص ويحتاج مراجعة، بس بشكل عام الوضع جيد ,neutral
أعجبتني سهولة التنقل بين المطاعم داخل التطبيق ,neutral
في المجمل التطبيق يعمل بشكل مرضي لكن ليس مثالي ,neutral
